wweia_food_category,wweia_food_category_description,matched_wweia_food_category_from_api,fdc_id,food_code,main_food_description,main_food_description_zh,data_type,additional_food_description,Protein (g),Total lipid (fat) (g),"Carbohydrate, by difference (g)",Energy (kcal),"Alcohol, ethyl (g)",Water (g),Caffeine (mg),Theobromine (mg),Total Sugars (g),"Fiber, total dietary (g)","Calcium, Ca (mg)","Iron, Fe (mg)","Magnesium, Mg (mg)","Phosphorus, P (mg)","Potassium, K (mg)","Sodium, Na (mg)","Zinc, Zn (mg)","Copper, Cu (mg)","Selenium, Se (µg)",Retinol (µg),"Vitamin A, RAE (µg)","Carotene, beta (µg)","Carotene, alpha (µg)",Vitamin E (alpha-tocopherol) (mg),Vitamin D (D2 + D3) (µg),"Cryptoxanthin, beta (µg)",Lycopene (µg),Lutein + zeaxanthin (µg),"Vitamin C, total ascorbic acid (mg)",Thiamin (mg),Riboflavin (mg),Niacin (mg),Vitamin B-6 (mg),"Folate, total (µg)",Vitamin B-12 (µg),"Choline, total (mg)",Vitamin K (phylloquinone) (µg),Folic acid (µg),"Folate, food (µg)","Folate, DFE (µg)","Vitamin E, added (mg)","Vitamin B-12, added (µg)",Cholesterol (mg),"Fatty acids, total saturated (g)",SFA 4:0 (g),SFA 6:0 (g),SFA 8:0 (g),SFA 10:0 (g),SFA 12:0 (g),SFA 14:0 (g),SFA 16:0 (g),SFA 18:0 (g),MUFA 18:1 (g),PUFA 18:2 (g),PUFA 18:3 (g),PUFA 20:4 (g),PUFA 22:6 n-3 (DHA) (g),MUFA 16:1 (g),PUFA 18:4 (g),MUFA 20:1 (g),PUFA 20:5 n-3 (EPA) (g),MUFA 22:1 (g),PUFA 22:5 n-3 (DPA) (g),"Fatty acids, total monounsaturated (g)","Fatty acids, total polyunsaturated (g)"
8008,Cream and cream substitutes,Cream and cream substitutes,2705610,12210520,"Coffee creamer, soy, liquid",咖啡奶精，大豆，液体,Survey (FNDDS),So Delicious;almond;Silk;coconut milk creamer,1.0,9.97,11.4,136.0,0.0,77.3,0.0,0.0,11.4,0.0,9.0,0.03,0.0,64.0,191.0,67.0,0.02,0.0,1.1,0.0,1.0,9.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.005,0.013,0.062,0.019,0.884,0.976,7.56,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55,0.027
8008,Cream and cream substitutes,Cream and cream substitutes,2705609,12210505,"Coffee creamer,powder, sugar free, flavored","咖啡奶精,粉末，糖 不含，调味",Survey (FNDDS),Carnation;lite;low fat;Coffee Mate;fat free;light,2.48,32.9,59.3,529.0,0.0,2.98,0.0,0.0,7.77,0.0,2.0,0.26,1.0,288.0,669.0,124.0,0.07,0.018,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.006,0.094,1.12,0.879,6.76,2.67,3.15,4.29,9.77,0.382,0.026,0.0,0.0,0.006,0.0,0.019,0.0,0.0,0.0,9.8,0.408
8010,Mayonnaise,Mayonnaise,2710204,83107000,"Mayonnaise, regular",蛋黄酱，普通,Survey (FNDDS),"mayonnaise, NFS",0.96,74.8,0.57,680.0,0.0,21.6,0.0,0.0,0.57,0.0,8.0,0.21,1.0,21.0,20.0,635.0,0.15,0.019,2.3,15.0,16.0,6.0,0.0,3.28,0.2,4.0,0.0,12.0,0.0,0.01,0.019,0.0,0.008,5.0,0.12,34.2,163.0,0.0,5.0,5.0,0.0,0.0,42.0,11.7,0.0,0.0,0.0,0.0,0.0,0.055,7.91,3.1,16.5,39.1,5.46,0.05,0.005,0.088,0.0,0.238,0.0,0.022,0.0,16.8,44.7
8010,Mayonnaise,Mayonnaise,2710205,83108000,Vegan mayonnaise,Vegan 蛋黄酱,Survey (FNDDS),Vegenaise;imitation;vegan mayonnaise,0.3,19.2,16.0,232.0,0.0,62.7,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,497.0,0.11,0.01,1.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,42.2,0.0,0.0,0.0,0.0,0.0,24.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.9,4.5,9.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,10.6
8010,Mayonnaise,Mayonnaise,2710220,83204000,"Mayonnaise, light",蛋黄酱，低热量/清淡型,Survey (FNDDS),"diet, low calorie, low fat, reduced calorie, or reduced fat",0.37,22.2,9.23,238.0,0.0,66.1,0.0,0.0,3.56,0.0,6.0,0.14,2.0,15.0,31.0,827.0,0.07,0.019,2.6,5.0,8.0,30.0,0.0,2.19,0.0,3.0,0.0,27.0,0.0,0.008,0.0,0.01,0.002,4.0,0.0,9.0,53.7,0.0,4.0,4.0,0.0,0.0,16.0,3.45,0.0,0.0,0.0,0.0,0.0,0.016,2.34,0.911,4.88,11.4,1.55,0.017,0.002,0.027,0.0,0.076,0.0,0.015,0.0,5.01,13.0
8010,Mayonnaise,Mayonnaise,2710235,83300700,"Mayonnaise, fat free",蛋黄酱，无脂,Survey (FNDDS),Miracle Whip Free;nonfat,0.2,0.0,15.8,64.0,0.0,81.8,0.0,0.0,6.8,2.0,6.0,0.1,2.0,27.0,50.0,750.0,0.07,0.019,2.6,0.0,2.0,30.0,0.0,2.19,0.0,0.0,0.0,27.0,0.0,0.008,0.0,0.01,0.002,4.0,0.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8010,Mayonnaise,Mayonnaise,2710207,83110000,Mayonnaise-type salad dressing,蛋黄酱-类型 沙拉 调味汁,Survey (FNDDS),"Miracle Whip;Mayonnaise-type salad dressing, NFS",0.65,21.6,14.8,250.0,0.0,61.2,0.0,0.0,10.0,0.0,5.0,0.12,2.0,13.0,36.0,653.0,0.07,0.015,0.4,5.0,5.0,6.0,0.0,1.55,0.0,4.0,0.0,28.0,0.0,0.01,0.03,0.004,0.009,6.0,0.04,14.6,42.2,0.0,6.0,6.0,0.0,0.0,19.0,3.4,0.0,0.0,0.0,0.0,0.0,0.018,2.2,0.986,4.92,10.7,1.42,0.018,0.0,0.025,0.0,0.067,0.0,0.033,0.0,5.05,12.2
8010,Mayonnaise,Mayonnaise,2710221,83204030,"Mayonnaise, reduced fat,  with olive oil",蛋黄酱，减脂， 含 olive 油,Survey (FNDDS),,0.37,40.0,0.0,361.0,0.0,57.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,31.0,800.0,0.07,0.019,2.3,5.0,8.0,30.0,0.0,2.19,0.0,3.0,0.0,27.0,0.0,0.008,0.0,0.01,0.002,0.0,0.12,9.0,53.7,0.0,0.0,0.0,0.0,0.0,33.0,5.37,0.0,0.0,0.0,0.0,0.0,0.016,4.38,0.793,29.0,3.69,0.317,0.0,0.0,0.464,0.0,0.125,0.0,0.0,0.0,29.5,4.01
8010,Mayonnaise,Mayonnaise,2710222,83204050,"Mayonnaise-type salad dressing, light",蛋黄酱-类型 沙拉 调味汁，低热量/清淡型,Survey (FNDDS),"diet, low calorie, low fat, reduced calorie, or reduced fat;Hellmann's Dijonnaise;Miracle Whip Light",0.65,10.0,16.4,158.0,0.0,71.2,0.0,0.0,6.67,0.0,5.0,0.12,2.0,13.0,36.0,833.0,0.07,0.015,0.4,2.0,2.0,3.0,0.0,0.72,0.0,2.0,0.0,13.0,0.0,0.01,0.03,0.004,0.009,6.0,0.04,14.6,19.5,0.0,6.0,6.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.008,1.02,0.457,2.28,4.97,0.659,0.008,0.0,0.011,0.0,0.031,0.0,0.015,0.0,2.34,5.64
8010,Mayonnaise,Mayonnaise,2710196,83100200,"Salad dressing, NFS, for sandwiches",沙拉 调味汁，未特别说明，for sandwiches,Survey (FNDDS),,0.9,64.2,3.41,594.0,0.0,29.6,0.0,0.0,2.46,0.0,7.0,0.19,1.0,19.0,23.0,639.0,0.13,0.018,1.9,13.0,14.0,6.0,0.0,2.93,0.2,4.0,0.0,15.0,0.0,0.01,0.021,0.001,0.008,5.0,0.1,30.3,139.0,0.0,5.0,5.0,0.0,0.0,37.0,10.0,0.0,0.0,0.0,0.0,0.0,0.048,6.77,2.68,14.1,33.5,4.65,0.044,0.004,0.075,0.0,0.204,0.0,0.024,0.0,14.5,38.2
8010,Mayonnaise,Mayonnaise,2710172,81302040,Sandwich spread,三明治 涂抹酱,Survey (FNDDS),,0.9,34.0,22.4,389.0,0.0,40.8,0.0,0.0,15.2,0.4,14.0,0.2,2.0,26.0,35.0,1000.0,0.81,0.01,1.6,13.0,22.0,94.0,1.0,4.0,0.1,27.0,0.0,87.0,0.0,0.01,0.02,0.01,0.02,6.0,0.21,14.6,24.7,0.0,6.0,6.0,0.0,0.0,76.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.2,7.4,18.1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,20.0
8010,Mayonnaise,Mayonnaise,2710173,81302050,Tartar sauce,Tartar 酱汁,Survey (FNDDS),,1.0,16.7,13.3,211.0,0.0,67.0,0.0,0.0,4.25,0.5,26.0,0.25,6.0,17.0,68.0,667.0,0.12,0.023,0.9,3.0,11.0,67.0,15.0,1.68,0.0,35.0,0.0,55.0,2.3,0.016,0.029,0.093,0.044,5.0,0.02,8.0,50.4,0.0,5.0,5.0,0.0,0.0,7.0,3.33,0.0,0.0,0.0,0.0,0.0,0.001,2.23,0.939,3.56,7.96,1.07,0.003,0.011,0.003,0.0,0.037,0.0,0.0,0.0,3.6,9.04
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710195,83100100,"Salad dressing, NFS, for salads",沙拉 调味汁，未特别说明，for salads,Survey (FNDDS),,1.32,44.5,5.9,430.0,0.0,45.7,0.0,0.0,4.69,0.0,28.0,0.3,5.0,186.0,64.0,810.0,0.17,0.019,3.5,13.0,15.0,14.0,0.0,2.22,0.1,1.0,0.0,21.0,0.0,0.015,0.087,0.054,0.03,4.0,0.17,32.8,134.0,0.0,4.0,4.0,0.0,0.0,26.0,6.96,0.006,0.004,0.037,0.036,0.013,0.067,4.62,1.84,8.95,22.3,3.42,0.03,0.004,0.056,0.0,0.123,0.0,0.048,0.0,9.2,25.8
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710180,82101000,"Vegetable oil, NFS",蔬菜 油，未特别说明,Survey (FNDDS),"oil, NFS;oil blend, NFS",0.0,100.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.05,9.6,2.88,41.3,34.0,4.37,0.003,0.0,0.35,0.0,0.674,0.0,0.001,0.0,42.4,38.4
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710215,83200100,"Salad dressing, light, NFS",沙拉 调味汁，低热量/清淡型，未特别说明,Survey (FNDDS),"Nutri-System salad dressing, NS as to type;diet, low calorie, low fat, reduced calorie, or reduced fat dressing",1.5,14.0,7.0,160.0,0.0,74.0,0.0,0.0,5.65,0.0,6.0,0.13,2.0,7.0,36.0,833.0,0.04,0.0,1.6,5.0,11.0,64.0,17.0,2.45,0.0,1.0,5.0,78.0,0.4,0.01,0.01,0.02,0.03,6.0,0.07,16.0,3.5,0.0,6.0,6.0,0.0,0.0,0.0,2.12,0.007,0.004,0.002,0.005,0.006,0.035,1.48,0.549,3.2,7.04,0.941,0.0,0.0,0.032,0.0,0.028,0.0,0.0,0.0,3.27,7.99
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710237,83300900,"Salad dressing, fat free, NFS",沙拉 调味汁，无脂，未特别说明,Survey (FNDDS),oil free;nonfat,1.4,2.7,20.0,107.0,0.0,74.7,0.0,0.0,5.35,0.0,36.0,0.25,5.0,77.0,133.0,897.0,0.18,0.0,1.6,1.0,1.0,0.0,0.0,0.67,0.0,0.0,0.0,4.0,0.0,0.01,0.06,0.04,0.02,6.0,0.0,16.0,2.3,0.0,6.0,6.0,0.0,0.0,0.0,0.494,0.007,0.005,0.003,0.005,0.005,0.025,0.313,0.122,0.62,1.27,0.171,0.0,0.0,0.01,0.0,0.005,0.0,0.0,0.0,0.64,1.44
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710203,83106000,"Italian dressing, made with vinegar and oil",意式 调味汁，制成 含 醋 和 油,Survey (FNDDS),"Italian dressing, NFS;vinegar and oil;Greek dressing;vinaigrette dressing;red wine, balsamic, or raspberry vinegar dressing;onion or Vidalia onion dressing;Feta cheese dressing;Champagne dressing;celery seed dressing",0.41,21.1,12.1,240.0,0.0,63.4,0.0,0.0,10.8,0.0,13.0,0.26,5.0,15.0,84.0,993.0,0.07,0.019,2.0,0.0,2.0,21.0,0.0,2.19,0.0,2.0,16.0,0.0,0.4,0.02,0.0,0.131,0.064,0.0,0.0,2.6,56.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.102,0.093,0.001,0.013,1.85,0.72,5.48,9.24,1.49,0.007,0.0,0.022,0.0,0.113,0.0,0.009,0.0,5.64,10.7
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710211,83112990,Sesame dressing,芝麻 调味汁,Survey (FNDDS),Asian dressing;Oriental dressing;Soy Ginger dressing;sesame sauce,3.1,45.2,8.6,443.0,0.0,39.2,0.0,0.0,8.32,1.0,19.0,0.6,0.0,37.0,157.0,1000.0,0.1,0.0,1.6,0.0,2.0,21.0,0.0,5.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.9,11.9,23.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,25.1
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710214,83115000,Fruit dressing,水果 调味汁,Survey (FNDDS),yogurt dressing,2.51,18.0,12.4,219.0,0.0,66.5,0.0,0.0,9.67,0.1,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,2.8,165.0,165.0,0.0,0.0,0.47,0.9,0.0,0.0,3.0,2.4,0.034,0.179,0.081,0.038,7.0,0.21,15.0,1.7,0.0,7.0,7.0,0.0,0.0,53.0,10.3,0.371,0.308,0.194,0.459,0.547,1.72,4.73,1.62,4.03,0.38,0.065,0.029,0.0,0.332,0.0,0.033,0.005,0.002,0.01,3.72,0.795
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710199,83102000,Caesar dressing,Caesar 调味汁,Survey (FNDDS),"Caesar dressing, NFS",2.17,57.8,3.3,542.0,0.0,34.3,0.0,0.0,2.81,0.5,48.0,1.08,2.0,19.0,29.0,1210.0,0.11,0.01,1.6,9.0,9.0,2.0,1.0,4.74,0.1,1.0,0.0,22.0,0.3,0.01,0.01,0.04,0.025,2.0,0.03,15.6,105.0,0.0,2.0,2.0,0.0,0.0,39.0,8.79,0.015,0.006,0.001,0.005,0.008,0.032,5.84,2.47,13.3,29.0,3.85,0.009,0.016,0.03,0.001,0.138,0.008,0.002,0.0,13.5,32.9
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710200,83103000,Coleslaw dressing,Coleslaw 调味汁,Survey (FNDDS),"Coleslaw dressing, NFS",0.85,34.5,22.4,404.0,0.0,39.8,0.0,0.0,21.2,0.0,9.0,0.33,3.0,42.0,35.0,850.0,0.16,0.018,4.8,16.0,17.0,4.0,2.0,3.08,0.0,1.0,0.0,48.0,0.6,0.034,0.055,0.061,0.007,4.0,0.09,14.6,66.1,0.0,4.0,4.0,0.0,0.0,41.0,5.34,0.011,0.0,0.028,0.012,0.006,0.028,3.59,1.39,7.09,16.8,2.55,0.019,0.006,0.045,0.0,0.179,0.002,0.07,0.002,7.41,19.4
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710206,83109000,Russian dressing,Russian 调味汁,Survey (FNDDS),"Russian dressing, NFS",0.69,26.2,31.9,355.0,0.0,38.5,0.0,0.0,17.7,0.7,13.0,0.6,10.0,20.0,173.0,1130.0,0.22,0.058,1.6,0.0,29.0,320.0,2.0,3.32,0.0,49.0,3580.0,173.0,6.0,0.029,0.046,0.594,0.097,5.0,0.0,4.6,53.7,0.0,5.0,5.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.002,0.021,1.73,0.636,5.82,13.1,1.74,0.0,0.0,0.053,0.0,0.051,0.0,0.0,0.0,5.93,14.8
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710208,83112000,Avocado dressing,牛油果 调味汁,Survey (FNDDS),Green Goddess,1.9,43.3,7.36,427.0,0.0,45.0,0.0,0.0,6.67,0.1,34.0,0.35,7.0,31.0,58.0,867.0,0.25,0.01,1.6,10.0,10.0,3.0,1.0,4.6,0.0,1.0,0.0,39.0,0.2,0.02,0.05,0.14,0.01,4.0,0.26,3.6,96.7,0.0,4.0,4.0,0.0,0.0,40.0,5.98,0.016,0.009,0.006,0.012,0.013,0.089,4.25,1.58,9.25,20.4,2.73,0.0,0.0,0.091,0.0,0.08,0.0,0.0,0.0,9.42,23.2
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710212,83113500,Ranch dressing,Ranch 调味汁,Survey (FNDDS),NFS,1.32,44.5,5.9,430.0,0.0,45.7,0.0,0.0,4.69,0.0,28.0,0.3,5.0,186.0,64.0,810.0,0.17,0.019,3.5,13.0,15.0,14.0,0.0,2.22,0.1,1.0,0.0,21.0,0.0,0.015,0.087,0.054,0.03,4.0,0.17,32.8,134.0,0.0,4.0,4.0,0.0,0.0,26.0,6.96,0.006,0.004,0.037,0.036,0.013,0.067,4.62,1.84,8.95,22.3,3.42,0.03,0.004,0.056,0.0,0.123,0.0,0.048,0.0,9.2,25.8
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710183,82102000,Corn oil,玉米 油,Survey (FNDDS),"Mazola Corn Oil;Mazola oil, NFS;Wesson Corn Oil",0.0,100.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.034,11.1,1.58,27.2,51.9,1.04,0.0,0.0,0.091,0.0,0.365,0.0,0.0,0.0,27.7,52.9
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710202,83105500,Honey mustard dressing,蜂蜜 芥末酱 调味汁,Survey (FNDDS),"Honey dijon dressing;Honey mustard dressing, NFS",0.87,40.8,23.3,464.0,0.0,32.6,0.0,0.0,15.8,0.4,12.0,0.29,5.0,22.0,20.0,512.0,0.14,0.018,5.0,10.0,12.0,18.0,1.0,3.53,0.1,7.0,0.0,41.0,0.2,0.039,0.023,0.061,0.017,5.0,0.05,20.7,70.0,0.0,5.0,5.0,0.0,0.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.003,3.39,1.37,11.1,20.1,2.7,0.012,0.003,0.062,0.0,0.137,0.0,0.131,0.0,11.5,22.8
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710226,83206500,"Sesame dressing, light",芝麻 调味汁，低热量/清淡型,Survey (FNDDS),"Soy ginger dressing;Asian dressing;Oriental dressing;diet, low calorie, low fat, reduced calorie, or reduced fat dressing",0.39,6.68,9.99,102.0,0.0,80.1,0.0,0.0,9.16,0.0,15.0,0.25,4.0,12.0,90.0,891.0,0.06,0.019,1.6,0.0,1.0,7.0,0.0,4.28,0.0,0.0,0.0,0.0,0.0,0.012,0.008,0.094,0.055,3.0,0.0,3.3,12.5,0.0,3.0,3.0,0.0,0.0,0.0,0.833,0.0,0.0,0.0,0.0,0.0,0.005,0.559,0.215,1.68,2.78,0.458,0.002,0.0,0.007,0.0,0.034,0.0,0.001,0.0,1.72,3.24
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710224,83205450,"Italian dressing, light",意式 调味汁，低热量/清淡型,Survey (FNDDS),"red wine, balsamic, or raspberry vinegar dressing;diet, low calorie, low fat, reduced calorie, or reduced fat dressing;onion or Vidalia onion dressing;Newman's Own Light;Champagne dressing;Greek dressing;vinaigrette dressing;celery seed dressing",0.39,6.68,9.99,102.0,0.0,80.1,0.0,0.0,9.16,0.0,15.0,0.25,4.0,12.0,90.0,891.0,0.06,0.019,1.6,0.0,1.0,7.0,0.0,4.28,0.0,0.0,0.0,0.0,0.0,0.012,0.008,0.094,0.055,3.0,0.0,3.3,12.5,0.0,3.0,3.0,0.0,0.0,0.0,0.833,0.0,0.0,0.0,0.0,0.0,0.005,0.559,0.215,1.68,2.78,0.458,0.002,0.0,0.007,0.0,0.034,0.0,0.001,0.0,1.72,3.24
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710209,83112400,Creamy Italian dressing,奶油质地 意式 调味汁,Survey (FNDDS),"parmesan, peppercorn or creamy dressing",0.55,24.6,11.2,268.0,0.0,60.7,0.0,0.0,9.86,0.0,15.0,0.27,5.0,41.0,81.0,966.0,0.08,0.019,2.2,2.0,4.0,20.0,0.0,2.19,0.0,2.0,14.0,3.0,0.3,0.019,0.013,0.119,0.059,1.0,0.02,7.1,67.7,0.0,1.0,1.0,0.0,0.0,4.0,3.55,0.001,0.001,0.092,0.084,0.003,0.021,2.26,0.887,6.0,11.2,1.78,0.01,0.001,0.027,0.0,0.114,0.0,0.015,0.0,6.17,13.0
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710181,82101300,Almond oil,杏仁 油,Survey (FNDDS),apricot kernel,0.0,100.0,0.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.7,69.4,17.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,69.9,17.4
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710188,82105500,Canola oil,Canola 油,Survey (FNDDS),rapeseed,0.0,100.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,71.3,0.0,0.0,0.0,0.0,0.0,0.0,6.61,0.0,0.0,0.0,0.0,0.0,0.047,3.86,1.66,60.3,17.8,7.45,0.0,0.0,0.205,0.0,1.89,0.0,0.0,0.0,62.6,25.3
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710182,82101500,Coconut oil,Coconut 油,Survey (FNDDS),,0.0,99.1,0.84,895.0,0.0,0.03,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.009,0.477,6.8,5.39,41.8,16.7,8.64,2.52,6.27,1.69,0.02,0.0,0.0,0.016,0.0,0.041,0.0,0.0,0.0,6.31,1.7
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710184,82103000,Cottonseed oil,Cottonseed 油,Survey (FNDDS),,0.0,100.0,0.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,24.7,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.8,22.7,2.3,17.0,51.5,0.2,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,17.8,51.9
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710185,82103500,Flaxseed oil,Flaxseed 油,Survey (FNDDS),,0.11,100.0,0.0,884.0,0.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.3,0.0,0.0,0.0,0.0,0.0,0.0,8.98,0.0,0.0,0.0,0.008,0.018,0.077,5.11,3.37,18.3,14.3,53.4,0.0,0.0,0.06,0.0,0.0,0.0,0.031,0.0,18.4,67.8
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710186,82104000,Olive oil,Olive 油,Survey (FNDDS),,0.0,100.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.56,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,26.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.001,0.0,0.001,0.001,0.001,0.013,12.2,2.62,67.0,8.82,0.638,0.013,0.0,1.07,0.0,0.284,0.0,0.001,0.0,68.4,9.47
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710187,82105000,Peanut oil,花生 油,Survey (FNDDS),,0.0,100.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.004,0.0,0.004,0.006,0.017,0.04,8.26,2.58,55.5,19.7,0.318,0.003,0.0,0.075,0.0,1.41,0.001,0.136,0.0,57.1,19.9
8012,Salad dressings and vegetable oils,Salad dressings and vegetable oils,2710189,82106000,Safflower oil,Safflower 油,Survey (FNDDS),,0.0,100.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5.3,0.0,0.0,0.0,0.0,0.0,0.0,7.65,0.004,0.0,0.002,0.004,0.004,0.074,4.66,1.96,71.0,13.7,0.15,0.0,0.0,0.092,0.0,0.323,0.001,0.012,0.0,71.6,13.8
